stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"44289","44289","Mildura PS/Eleventh St","-34.19265439","142.16100477","","","0","Level 0",""
"44290","44290","Madden Ave/Eleventh St","-34.19070013","142.15850455","","","0","Level 0",""
"44293","44293","Riverside Ave/Ninth St","-34.17471194","142.14687133","","","0","Level 0",""
"44294","44294","Jude Ave/Ninth St","-34.17641431","142.14891930","","","0","Level 0",""
"44295","44295","Wilga Ave/Ninth St","-34.17771824","142.15045920","","","0","Level 0",""
"44297","44297","Kiata Dr/Thirteenth St","-34.18710318","142.14750397","","","0","Level 0",""
"44298","44298","Bowen Cres/Walnut Ave","-34.18910414","142.14776845","","","0","Level 0",""
"44299","44299","Sandpiper Dr/Walnut Ave","-34.19120415","142.14530676","","","0","Level 0",""
"44301","44301","Eulinga Dr/Walnut Ave","-34.19480285","142.14089449","","","0","Level 0",""
"44302","44302","Patricia Dr/Walnut Ave","-34.19761331","142.13750275","","","0","Level 0",""
"44303","44303","Anthony St/Walnut Ave","-34.19929893","142.13549798","","","0","Level 0",""
"44304","44304","Upland Dr/Centennial Dr","-34.19676879","142.13370342","","","0","Level 0",""
"44305","44305","Ontario Ave/Colonial Dr","-34.19551144","142.13084928","","","0","Level 0",""
"44306","44306","Greenvale Pde/Panorama Dr","-34.20090216","142.12689647","","","0","Level 0",""
"44307","44307","Le Pedeleure Ave/Woodley Dr","-34.20370040","142.12750471","","","0","Level 0",""
"44308","44308","Admiral Ct/Walnut Ave","-34.20360172","142.13000362","","","0","Level 0",""
"44313","44313","Bass Valley PS/Corinella Rd","-38.43130409","145.48896039","","","0","Level 0",""
"44815","44815","Fifth St/Calder Hwy","-34.18737107","142.05874841","","","0","Level 0",""
"44822","44822","Bayley St/Nihil St","-37.19360942","145.70970798","","","0","Level 0",""
"44855","44855","Kyneton Town Centre/Jennings St","-37.24799048","144.45324809","","","0","Level 0",""
"44856","44856","Ferguson St/Market St","-37.24883643","144.45612799","","","0","Level 0",""
"44857","44857","RM Begg Aged Care/Epping St","-37.25188969","144.46150410","","","0","Level 0",""
"44858","44858","Warren St/Epping St","-37.25221122","144.46431164","","","0","Level 0",""
"44859","44859","Caroline Chisholm Dr/Leete St","-37.25229317","144.46729634","","","0","Level 0",""
"44860","44860","Kyneton Hospital/Caroline Chisholm Dr","-37.25523575","144.46920451","","","0","Level 0",""
"44861","44861","North St/High St","-37.25310092","144.46041500","","","0","Level 0",""
"44862","44862","Edgecombe St/Bourke St","-37.25403841","144.46210838","","","0","Level 0",""
"44863","44863","High St/New St","-37.25174694","144.45695449","","","0","Level 0",""
"44864","44864","Mollison St/Begg St","-37.25290242","144.45285719","","","0","Level 0",""
"44865","44865","Wedge St/Jennings St","-37.24719620","144.44691711","","","0","Level 0",""
"44866","44866","Kyneton Station/Mollison St","-37.25813013","144.45080954","","","0","Level 0",""
"44867","44867","Police Station/Mollison St","-37.18847903","144.38470442","","","0","Level 0",""
"44868","44868","Kyneton RSL/Mollison St","-37.25145797","144.45273675","","","0","Level 0",""
"44869","44869","Campbell St/Mollison St","-37.18768220","144.37638564","","","0","Level 0",""
"44870","44870","Kyneton Community Centre/Mollison St","-37.25247530","144.45269120","","","0","Level 0",""
"44873","44873","Wedge St/Beauchamp St","-37.24172673","144.44652687","","","0","Level 0",""
"44875","44875","Wedge St/Piper St","-37.24393781","144.44751180","","","0","Level 0",""
"44876","44876","St Paul's Church/Powlett St ","-37.24508674","144.44897224","","","0","Level 0",""
"44877","44877","Jennings St/Powlett St","-37.24722218","144.44853948","","","0","Level 0",""
"44879","44879","Victoria St/Sturt St","-37.24640977","144.45936591","","","0","Level 0",""
"44880","44880","Orr St/Edgecombe St","-37.24647392","144.46319640","","","0","Level 0",""
"44881","44881","Jacobs Ave/Edgecombe St","-37.24472370","144.46352564","","","0","Level 0",""
"44886","44886","Penzance Ct/Campaspe Dr","-37.25652088","144.45433619","","","0","Level 0",""
"44887","44887","Kyneton Botanic Gardens/Clowes St","-37.25338733","144.45152185","","","0","Level 0",""
"44888","44888","Ebden St/Pohlman St","-37.25208827","144.44978446","","","0","Level 0",""
"44889","44889","Wedge St/Donnithorne St","-37.25062568","144.44673369","","","0","Level 0",""
"44890","44890","Baynton St/Wedge St","-37.24847447","144.44560013","","","0","Level 0",""
"44918","44918","High St/Mollison St","-37.24984189","144.45301665","","","0","Level 0",""
"44919","44919","Ebden St/Beauchamp St West","-37.24232178","144.45155657","","","0","Level 0",""
"44944","44944","Smith St/Grano St","-37.27907695","142.94787015","","","0","Level 0",""
"44946","44946","Smith St/Grano St","-37.27917971","142.94797736","","","0","Level 0",""
"44948","44948","Snake Valley-Chepstowe Rd/Linton-Carngham Rd","-37.61229361","143.58440437","","","0","Level 0",""
"44954","44954","Bakery Park/Bailey St","-37.18218768","143.40030562","","","0","Level 0",""
"44971","44971","Brennans Rd/South Gippsland Hwy","-38.15638665","147.08390541","","","0","Level 0",""
"44972","44972","Centre Rd/Main Rd","-38.37088765","147.18910553","","","0","Level 0",""
"44973","44973","Seaspray Hall/Futcher St","-38.37542010","147.18956381","","","0","Level 0",""
"44974","44974","Buchan St/Bearup St","-38.37783021","147.18718874","","","0","Level 0",""
"44975","44975","Centre Rd/Main Rd","-38.37078866","147.18901369","","","0","Level 0",""
"44976","44976","Longford Primary School/South Gippsland Hwy","-38.16943401","147.08793886","","","0","Level 0",""
"45001","45001","16 Waller St","-36.56186137","145.97897267","","","0","Level 0",""
"45007","45007","Goughs Bay turn-off/Mansfield - Woods Point Rd","-37.14793173","146.13166395","","","0","Level 0",""
"45008","45008","Macs Cove turn-off/Mansfield - Woods Point Rd","-37.20944023","146.14249969","","","0","Level 0",""
"45009","45009","Mansfield - Woods Point Rd","-37.30194826","146.13750124","","","0","Level 0",""
"45010","45010","Kevington Hotel/Mansfield - Woods Point Rd","-37.35805366","146.16193871","","","0","Level 0",""
"45011","45011","Gaffneys Creek Community Centre/Mansfield - Woods Point Rd","-37.47542732","146.19028320","","","0","Level 0",""
"45012","45012","A1 Mine Settlement/Mansfield - Woods Point Rd","-37.49543319","146.20028243","","","0","Level 0",""
"45013","45013","Woods Point Post Office/Mansfield - Woods Point Rd","-37.56916763","146.25332745","","","0","Level 0",""
"45023","45023","Kanyana Senior Citizens/Bromfield St","-38.34076720","143.58949802","","","0","Level 0",""
"45044","45044","Kialla Central Hall/135 Central Kialla Rd","-36.45345627","145.43189793","","","0","Level 0",""
"45060","45060","Maryborough Station/Victoria St","-37.05079365","143.74248594","","","0","Level 0",""
"45067","45067","McGuigans Rd/Old Melbourne Rd","-37.59002685","144.05887797","","","0","Level 0",""
"45068","45068","Wallace -Bungaree Rd/Wescotts Rd","-37.55554813","144.05147462","","","0","Level 0",""
"45069","45069","Lesters Rd/Bungaree - Wallace Rd","-37.55904332","143.99679315","","","0","Level 0",""
"45070","45070","Ti Tree Rd/Old Melbourne Rd","-37.59076005","143.96617968","","","0","Level 0",""
"45122","45122","Tawonga Store/Kiewa Valley Hwy","-36.68751879","147.14109200","","","0","Level 0",""
"45123","45123","Redbank Rd/Kiewa Valley Hwy","-36.64073956","147.11679893","","","0","Level 0",""
"45124","45124","Kiewa Valley Hwy","-36.58528440","147.09002094","","","0","Level 0",""
"45125","45125","Running Creek Rd/Kiewa Valley Hwy","-36.53980680","147.05440769","","","0","Level 0",""
"45126","45126","Dederang Store/Kiewa Valley Hwy","-36.48155024","147.03054372","","","0","Level 0",""
"45128","45128","Boyds Lane/Kiewa Valley Hwy","-36.42888105","147.03775223","","","0","Level 0",""
"45129","45129","Kergunyah Rd/Kiewa Valley Hwy","-36.32709119","147.02787620","","","0","Level 0",""
"45130","45130","Sheathers Lane/Kiewa Valley Hwy","-36.27011554","147.01530852","","","0","Level 0",""
"45131","45131","Kiewa East Rd/Kiewa Valley Hwy","-36.25683646","147.00607784","","","0","Level 0",""
"45132","45132","Trinity Anglican College/Ellen McDonald Dr","-36.19551802","146.97112496","","","0","Level 0",""
"45133","45133","Huon Creek Rd/Beechworth Rd","-36.14283188","146.88415474","","","0","Level 0",""
"45134","45134","Wodonga Secondary College/69 Woodland St","-36.12557211","146.88043502","","","0","Level 0",""
"45135","45135","The Scots School/Perry St","-36.07203828","146.92796982","","","0","Level 0",""
"45136","45136","Birallee Shops and Leisure Centre/Melrose Dr","-36.12824360","146.86607247","","","0","Level 0",""
"45529","45529","Newham Primary School/Rochford Rd","-37.31203784","144.59540148","","","0","Level 0",""
"45585","45585","Newham Primary School/Rochford Rd","-37.31188709","144.59507909","","","0","Level 0",""
"45768","45768","Northpoint Shopping Centre/Mortlake Rd ","-38.36886901","142.49334534","","","0","Level 0",""
"45809","45809","North Shepparton Community House/Olympic Ave","-36.36121147","145.38912585","","","0","Level 0",""
"45815","45815","North Shepparton Community House/59 Olympic Ave","-36.36104250","145.38929651","","","0","Level 0",""
"45818","45818","Sheehan Cres/Chuck Rd","-36.40114819","145.39943029","","","0","Level 0",""
"45819","45819","Sheehan Cres/Chuck Rd","-36.40116756","145.39953025","","","0","Level 0",""
"45824","45824","Cobram Primary School/William St ","-35.92472107","145.65072448","","","0","Level 0",""
"45851","45851","Bairnsdale Aquatic and Recreation Centre/internal road","-37.82644683","147.60567532","","","0","Level 0",""
"45966","45966","Tarrington Lutheran School/Hamilton Hwy","-37.76587622","142.09442381","","","0","Level 0",""
"45976","45976","Wedge St/Clarke St","-36.55450055","145.96794062","","","0","Level 0",""
"45977","45977","Davey St/Deas St","-36.55196626","145.97093523","","","0","Level 0",""
"45978","45978","Kent St/Goomalibee St","-36.55004630","145.97199977","","","0","Level 0",""
"45979","45979","Arundel St/Kent St","-36.54915036","145.97368756","","","0","Level 0",""
"45980","45980","Griffiths St/Shadforth St","-36.54749611","145.97211175","","","0","Level 0",""
"45981","45981","Shadforth St/Cook St","-36.54785145","145.96941444","","","0","Level 0",""
"45982","45982","Albert St/Cook St","-36.54597107","145.96984161","","","0","Level 0",""
"45983","45983","Ballintine St/Esperanto St","-36.55693338","145.95744946","","","0","Level 0",""
"45985","45985","Harold St/Faithful St","-36.55006992","145.96431246","","","0","Level 0",""
"45986","45986","Benalla College/Faithfull St","-36.55361489","145.96352771","","","0","Level 0",""
"45987","45987","Barrington St/Midland Hwy","-36.55627622","145.96272117","","","0","Level 0",""
"45988","45988","Hume Ct/Gaskin St","-36.55725503","145.96021629","","","0","Level 0",""
"45989","45989","Gaskin St/Esperanto St","-36.55636979","145.95897668","","","0","Level 0",""
"45990","45990","Jensen Ct/Ballintine St","-36.55809467","145.95726625","","","0","Level 0",""
"45991","45991","Kelly Ct/Ballintine St","-36.55894582","145.95872980","","","0","Level 0",""
"45992","45992","Mansfield Rd/Ballintine St","-36.55876239","145.96146995","","","0","Level 0",""
"45993","45993","Lutheran Church/Waller St","-36.55954884","145.96275564","","","0","Level 0",""
"45994","45994","Churchill Memorial Reserve/Waller St","-36.56009609","145.96660349","","","0","Level 0",""
"45995","45995","Afton Ave/Waller St","-36.56097826","145.97271538","","","0","Level 0",""
"45996","45996","Cecil St/Waller St","-36.56143841","145.97590522","","","0","Level 0",""
"45997","45997","Crockford St/Garden St","-36.55910690","145.98260704","","","0","Level 0",""
"45998","45998","Anglican Church/Arundel Ave","-36.55562297","145.97789269","","","0","Level 0",""
"45999","45999","Supermarket/Smythe St","-36.54972460","145.98813773","","","0","Level 0",""
"46001","46001","Benalla Station/Mackellar St","-36.54532612","145.98292174","","","0","Level 0",""
"46002","46002","McIvor St/Maginness St","-36.54199964","145.98185931","","","0","Level 0",""
"46003","46003","Howard St/Ryan St","-36.54105925","145.98363676","","","0","Level 0",""
"46004","46004","Ryan St/Holloway St","-36.54160135","145.98589753","","","0","Level 0",""
"46005","46005","Benalla Station/MacKellar St","-36.54535669","145.98333471","","","0","Level 0",""
"46007","46007","Cooinda Village/Kilfeera Rd","-36.55663007","145.99669631","","","0","Level 0",""
"46008","46008","Tomkins Pde/MacKellar St","-36.54472842","145.99002392","","","0","Level 0",""
"46009","46009","Salisbury St/MacKellar St","-36.54513099","145.99285644","","","0","Level 0",""
"46010","46010","Witt St/MacKellar St","-36.54579191","145.99747322","","","0","Level 0",""
"46012","46012","Perth St/Samaria Rd","-36.55167215","145.99671571","","","0","Level 0",""
"46013","46013","Cooinda Cl/Samaria Rd","-36.55492928","145.99598083","","","0","Level 0",""
"46014","46014","Benalla Health Hospital/Coster St","-36.55574863","145.99372430","","","0","Level 0",""
"46015","46015","Riverview Rd/Coster St","-36.55408339","145.99081842","","","0","Level 0",""
"46059","46059","Morekana Cres/Balmoral Cres","-37.81341739","147.62571187","","","0","Level 0",""
"46060","46060","Charlton Pl/Balmoral Cres","-37.81585298","147.62870910","","","0","Level 0",""
"46061","46061","Deakin Ave/Balmoral Cres","-37.81425022","147.63010428","","","0","Level 0",""
"46062","46062","Morekana Walking Track/Howitt Ave","-37.81105602","147.62570330","","","0","Level 0",""
"46137","46137","O'Mara House/Hunter Rd","-38.20871275","146.54821422","","","0","Level 0",""
"46140","46140","Brookfield Park Nursing Home/Liddiard Rd","-38.20484710","146.55075087","","","0","Level 0",""
"46224","46224","Bridge St","-36.55539677","145.97569444","","","0","Level 0",""
"46225","46225","Food Share/57 Bridge St","-36.55607199","145.96931645","","","0","Level 0",""
"46243","46243","Greenhill Ave/Wheeler St","-37.06931990","144.21892585","","","0","Level 0",""
"46244","46244","Wheeler St/William St","-37.07326444","144.21728596","","","0","Level 0",""
"46245","46245","James St/William St","-37.07296568","144.21454160","","","0","Level 0",""
"46247","46247","Maclise St/Landseer St","-37.07479760","144.20967236","","","0","Level 0",""
"46248","46248","Lawrence St/Sheehan St","-37.07551394","144.20718312","","","0","Level 0",""
"46249","46249","Nesbit Ct/Etty St","-37.07711231","144.21000360","","","0","Level 0",""
"46250","46250","Penhallurick St/Wilkie St","-37.08225174","144.21089487","","","0","Level 0",""
"46251","46251","Moscript St/Chapel St","-37.08590803","144.20658780","","","0","Level 0",""
"46252","46252","Silver St/Brigade Ave","-37.09083800","144.20585554","","","0","Level 0",""
"46253","46253","Campbells Creek-Fryers Rd/Main Rd","-37.09439937","144.20364357","","","0","Level 0",""
"46254","46254","Winkelmann Dr/Station St","-37.09605839","144.20330132","","","0","Level 0",""
"46255","46255","Campbells Creek Bowling Club/Main Rd","-37.09149892","144.20407644","","","0","Level 0",""
"46256","46256","Olivet Chrstian College/Main Rd","-37.08855107","144.20440978","","","0","Level 0",""
"46257","46257","Princess St/Main Rd","-37.08698815","144.20424227","","","0","Level 0",""
"46258","46258","Moscript St/Main Rd","-37.08187731","144.20418267","","","0","Level 0",""
"46259","46259","opp 12 Main Rd","-37.07955571","144.20394182","","","0","Level 0",""
"46260","46260","Lewis Dr/Johnstone St","-37.07494404","144.20441494","","","0","Level 0",""
"46261","46261","94 Johnstone St","-37.07367721","144.20572105","","","0","Level 0",""
"46262","46262","Gaulton St/Midland Hwy","-37.07070304","144.21105952","","","0","Level 0",""
"46263","46263","Rowe St/Johnstone St","-37.06988521","144.21306872","","","0","Level 0",""
"46265","46265","Berkley St/Kennedy St","-37.05979835","144.21523705","","","0","Level 0",""
"46266","46266","Botanical Gardens/Walker St","-37.05570631","144.21366646","","","0","Level 0",""
"46267","46267","Richards Rd/Walker St","-37.05521026","144.20943459","","","0","Level 0",""
"46268","46268","Don KR Building/Richards Rd","-37.05079429","144.20826975","","","0","Level 0",""
"46269","46269","Beddard St/Odgers Rd","-37.05252871","144.21112936","","","0","Level 0",""
"46270","46270","Doran Ave/Walker St","-37.05559990","144.21297325","","","0","Level 0",""
"46271","46271","Wimble St/Barker St","-37.05546040","144.21854388","","","0","Level 0",""
"46273","46273","Turner St/Hargraves St","-37.05221311","144.22186675","","","0","Level 0",""
"46274","46274","Parker St/Hargraves St","-37.05629427","144.22105448","","","0","Level 0",""
"46275","46275","Berkley St/Hargraves St","-37.06040743","144.22045458","","","0","Level 0",""
"46276","46276","Lyttleton St/Hargraves St","-37.06436225","144.21963549","","","0","Level 0",""
"46277","46277","Doveton St/Barker St","-37.06058516","144.21765952","","","0","Level 0",""
"46278","46278","Myring St/Barker St","-37.05092645","144.21926038","","","0","Level 0",""
"46279","46279","Halford St/Barker St","-37.05130061","144.21946033","","","0","Level 0",""
"46282","46282","Blackjack Rd/Midland Hwy","-37.00962078","144.24602723","","","0","Level 0",""
"46283","46283","Blackjack Rd/Midland Hwy","-37.01063302","144.24576594","","","0","Level 0",""
"46284","46284","Coolstore Rd/Midland Hwy","-36.99966800","144.25868919","","","0","Level 0",""
"46285","46285","Coolstore Rd/Midland Hwy","-37.00027996","144.25709424","","","0","Level 0",""
"46288","46288","Martin St/Maldon Rd","-37.06887920","144.19144684","","","0","Level 0",""
"46290","46290","Muckelford-Walmer Rd/Castlemaine-Maldon Rd","-37.04997305","144.14802842","","","0","Level 0",""
"46291","46291","Muckelford-Walmer Rd/Castlemaine-Maldon Rd","-37.05002797","144.14768909","","","0","Level 0",""
"46293","46293","Rowes Rd/Castlemaine-Maldon Rd","-37.00993992","144.07457878","","","0","Level 0",""
"46299","46299","Castle Motel/Duke St","-37.06780971","144.22292814","","","0","Level 0",""
"46301","46301","Railway Ave/Duke St","-37.07050222","144.22708079","","","0","Level 0",""
"46302","46302","Railway Ave/Duke St","-37.07073494","144.22739843","","","0","Level 0",""
"46305","46305","Wesley Hill Bakehouse/Duke St","-37.07033509","144.23381182","","","0","Level 0",""
"46306","46306","Taylor St/Duke St","-37.07045136","144.23377386","","","0","Level 0",""
"46307","46307","Old Wesley Church/Duke St","-37.07230707","144.23645043","","","0","Level 0",""
"46309","46309","Van Heurck St/Duke St","-37.07451937","144.23935038","","","0","Level 0",""
"46310","46310","Van Heurck St/Duke St","-37.07469270","144.23982769","","","0","Level 0",""
"46311","46311","Adelaide St/Main Rd","-37.08055900","144.25378644","","","0","Level 0",""
"46312","46312","Adelaide St/Main Rd","-37.08099573","144.25435554","","","0","Level 0",""
"46313","46313","Town Hall/Main Rd","-37.08109498","144.25708507","","","0","Level 0",""
"46314","46314","Town Hall/Main Rd","-37.08111673","144.25763541","","","0","Level 0",""
"46315","46315","Community and Senior Citizens Centre","-37.08020814","144.26238077","","","0","Level 0",""
"46316","46316","Community and Senior Citizens Centre/Main Rd","-37.08031385","144.26227574","","","0","Level 0",""
"46317","46317","Pitman St/Main Rd","-37.08089805","144.26611257","","","0","Level 0",""
"46318","46318","War Memorial/Wright St","-37.10320799","144.33282631","","","0","Level 0",""
"46320","46320","Taradale Hall/De La Beche St","-37.13995032","144.35018775","","","0","Level 0",""
"46321","46321","Park/High St","-37.13819308","144.34777274","","","0","Level 0",""
"46322","46322","Hospital/Chapel St North St","-36.99200621","144.06394279","","","0","Level 0",""
"46324","46324","High/Parker St","-36.98987955","144.06430544","","","0","Level 0",""
"46326","46326","Goldfields Railway/Hornsby St","-36.99296963","144.07594842","","","0","Level 0",""
"46329","46329","Chapel St/Fountain St","-36.99695619","144.06733611","","","0","Level 0",""
"46347","46347","Baranduda Community Centre/Sage Ct","-36.18010198","146.94695418","","","0","Level 0",""
"46348","46348","Jamison Dr","-36.19673920","146.95509616","","","0","Level 0",""
"46349","46349","32-34 Streets Rd","-36.15570637","146.88420251","","","0","Level 0",""
"46350","46350","Baranduda Primary School/7 Verbeena St","-36.18042685","146.94764344","","","0","Level 0",""
"46351","46351","Rex Ct/De Kerilleau Dr","-36.12748172","146.90928221","","","0","Level 0",""
"46427","46427","opp 154 Princes Hwy","-37.81944344","147.65620124","","","0","Level 0",""
"46428","46428","Swan Reach Gardens/Princes Hwy","-37.82292492","147.87004871","","","0","Level 0",""
"46433","46433","Swan Reach Gardens/2138 Princes Hwy","-37.82292626","147.86986693","","","0","Level 0",""
"46434","46434","150 Princes Hwy","-37.81962407","147.65613467","","","0","Level 0",""
"46439","46439","Bulmer St/Church St","-37.87929420","147.98736531","","","0","Level 0",""
"46440","46440","Carpenter St/Church St","-37.87849772","147.99098193","","","0","Level 0",""
"46441","46441","Forest Tech/Princes Hwy","-37.84025240","147.92730406","","","0","Level 0",""
"46444","46444","Rules Rd/Princes Hwy","-37.75456577","148.06694921","","","0","Level 0",""
"46446","46446","Veldens Rd/Princes Hwy","-37.76688834","148.05873598","","","0","Level 0",""
"46449","46449","Forest Tech/Princes Hwy","-37.84035154","147.92730531","","","0","Level 0",""
"46451","46451","Old Carrajung Rd/Yarram - Traralgon Rd","-38.38090369","146.75871674","","","0","Level 0",""
"46452","46452","Carrajung - Woodside Rd/Yarram - Traralgon Rd","-38.38160725","146.75901208","","","0","Level 0",""
"46456","46456","Woodlands Cir/Mount Terrick Rd","-36.12938414","144.72278259","","","0","Level 0",""
"46461","46461","Curdies River Rd/Neal St","-38.48132073","142.96646055","","","0","Level 0",""
"46462","46462","Timboon-Nullawarre Rd/Bailey St ","-38.48366112","142.97949646","","","0","Level 0",""
"46463","46463","Timboon Masonic Park/Bond St","-38.47898193","142.97727033","","","0","Level 0",""
"46464","46464","Timboon-Colac Rd/Cobden-Port Campbell Rd","-38.45328721","143.04363500","","","0","Level 0",""
"46466","46466","Camperdown Visitors Centre/McNicol St ","-38.23280053","143.14679347","","","0","Level 0",""
"46467","46467","Shell service station/Sturt Hwy","-34.17101261","142.18548672","","","0","Level 0",""
"46469","46469","Moama Marketplace/Boundary Rd","-36.10852601","144.75184370","","","0","Level 0",""
"46470","46470","Cobb Haven Village/Boyes St","-36.09980947","144.75182560","","","0","Level 0",""
"46471","46471","Winbi Estate/Perricoota Rd","-36.09511739","144.73291241","","","0","Level 0",""
"46473","46473","Kilkerrin Dr","-36.07433864","144.72044086","","","0","Level 0",""
"46479","46479","Northern Hwy/Rose St","-36.14426994","144.73060915","","","0","Level 0",""
"46482","46482","High St/Erril St","-37.05250383","146.09000513","","","0","Level 0",""
"46504","46504","Wangaratta High School/Phillipson St","-36.34291070","146.30736086","","","0","Level 0",""
"46508","46508","Murrabit Hall/Danson St","-35.52699962","143.95594363","","","0","Level 0",""
"46740","46740","Sargent Ave/Twelfth St","-34.19757197","142.16350893","","","0","Level 0",""
"46768","46768","Portland Child and Family Complex/Julia St","-38.34812011","141.59793580","","","0","Level 0",""
"46769","46769","Victoria St/Beauchamp St ","-37.24319003","144.45966569","","","0","Level 0",""
"46770","46770","Mollison St/Beauchamp St ","-37.24253963","144.45414176","","","0","Level 0",""
"46771","46771","Jeffrey St/Beauchamp St ","-37.24140430","144.44411434","","","0","Level 0",""
"46779","46779","Swan Hill TAFE/Parkside Ave","-35.34059831","143.53423256","","","0","Level 0",""
"46908","46908","Howqua Inlet/Mansfield-Woods Point Rd","-37.22499734","146.13249445","","","0","Level 0",""
"46909","46909","Granya Rd/Murray River Rd","-36.08409961","147.32074159","","","0","Level 0",""
"46913","46913","Mount Alfred/Murray River Rd","-35.97621915","147.61741295","","","0","Level 0",""
"46914","46914","Towong/Murray River Rd","-36.12639836","147.98693171","","","0","Level 0",""
"46918","46918","Wangandary Rd/Christensen Lane","-36.33843998","146.28756603","","","0","Level 0",""
"46919","46919","Wangaratta Regional Study Centre/Tone Rd","-36.37594481","146.28783729","","","0","Level 0",""
"46923","46923","Senior Citizens Centre/104 Lonsdale St","-37.74057039","142.02472833","","","0","Level 0",""
"46945","46945","Burnett St/McTavish Bvd","-36.72787386","142.19925140","","","0","Level 0",""
"46946","46946","Ballard St/McTavish Bvd","-36.72912556","142.19635389","","","0","Level 0",""
"46947","46947","Newton Ct/Major Mitchell Dr","-36.72595453","142.19655186","","","0","Level 0",""
"46948","46948","Cameron St/Urquhart St","-36.71880849","142.20245696","","","0","Level 0",""
"47020","47020","Willow's Caravan Park/Ritchie Rd","-35.92404726","145.63181591","","","0","Level 0",""
"47021","47021","Green Palms Village/Ritchie Rd","-35.91634735","145.63173797","","","0","Level 0",""
"47022","47022","Sydney St/Main St","-35.92102575","145.64840433","","","0","Level 0",""
"47023","47023","Ashton St/Stokes Ave","-35.91264942","145.64830304","","","0","Level 0",""
"47024","47024","Library/Warkil St","-35.91416191","145.65453887","","","0","Level 0",""
"47025","47025","Hamilton St/Goode St","-37.48772153","144.58657785","","","0","Level 0",""
"47026","47026","Howey St/Penny Green Dr","-37.49202298","144.58495781","","","0","Level 0",""
"47028","47028","Fowler Ct/Willowbank Rd","-37.49958870","144.58784711","","","0","Level 0",""
"47032","47032","Howey St/Keily Rd","-37.49332052","144.59820510","","","0","Level 0",""
"47035","47035","Aitken St/Hamilton St","-37.48804197","144.59167923","","","0","Level 0",""
"47036","47036","Lonhro Ct/Station Rd","-37.46932404","144.59429272","","","0","Level 0",""
"47037","47037","Farrell St/Station Rd","-37.46764336","144.59539807","","","0","Level 0",""
"47038","47038","Brantome St/Robertson St","-37.48571925","144.58958256","","","0","Level 0",""
"47039","47039","Gisborne Sec Col/Gisborne Melton Rd","-37.49578459","144.58558308","","","0","Level 0",""
"47040","47040","Saunders Rd/Monaghan Rd","-37.47292902","144.60539347","","","0","Level 0",""
"47041","47041","Kumbari Ct/Peavey Rd","-37.47928623","144.60781391","","","0","Level 0",""
"47042","47042","Mountain View Way/Kilmore Rd","-37.48394026","144.60046195","","","0","Level 0",""
"47043","47043","Cherry Lane/Swinburne Ave","-37.47617602","144.58605612","","","0","Level 0",""
"47044","47044","Dumbarton Way/Mulgutherie Way","-37.49039395","144.57758001","","","0","Level 0",""
"47045","47045","Thompson Cl/Fersfield Rd ","-37.49808495","144.60472568","","","0","",""
"47047","47047","Jonathon Rd/Mount Gisborne Rd ","-37.50570469","144.58814795","","","0","Level 0",""
"47048","47048","Castleton St/Victoria Cross Pde","-36.14132130","146.88843633","","","0","Level 0",""
"47049","47049","O'Meara St/Victoria Cross Pde","-36.14181693","146.88817998","","","0","Level 0",""
"47050","47050","Pearce St/Victoria Cross Pde","-36.13952948","146.89093974","","","0","Level 0",""
"47051","47051","Kelliher Ave/Victoria Cross Pde","-36.13877352","146.89244129","","","0","Level 0",""
"47052","47052","Mactier Ave/Victoria Cross Pde","-36.13784886","146.89695514","","","0","Level 0",""
"47053","47053","Mactier Ave/Victoria Cross Pde","-36.13814621","146.89675469","","","0","Level 0",""
"47081","47081","Castle Cove/Balmoral Dr","-36.14717733","146.88402608","","","0","Level 0",""
"47082","47082","Cobram District Hospital/Broadway St","-35.91670740","145.65080519","","","0","Level 0",""
"47083","47083","Manse Rd/Karook St","-35.91154212","145.65084858","","","0","Level 0",""
"47084","47084","RACV Cobram Resort/Campbell Rd","-35.93095482","145.65995192","","","0","Level 0",""
"47085","47085","Tulloh St/Queen St","-38.36735408","143.58772285","","","0","Level 0",""
"47087","47087","Federation University Australia/High St","-36.71137736","142.18639908","","","0","Level 0",""
"47088","47088","Laverock Gr/Fitzroy Rd ","-38.37109587","142.46869190","","","0","Level 0",""
"47089","47089","Wares Rd/Whites Rd ","-38.36807770","142.51165145","","","0","Level 0",""
"47090","47090","Anchor Point retirement Village/Aberline Rd","-38.37181193","142.51649960","","","0","Level 0",""
"47091","47091","Anchor Point/Aberline Rd","-38.37184612","142.51645173","","","0","Level 0",""
"47092","47092","St Josephs PS/Botanic Rd","-38.37285845","142.48539834","","","0","Level 0",""
"47095","47095","Shaw St/Brooke St","-38.23902778","143.14222717","","","0","Level 0",""
"47096","47096","Brooke St/Leura St","-38.23934777","143.14264423","","","0","Level 0",""
"47097","47097","McKenzie St/Curdie St","-38.32748443","143.06752060","","","0","Level 0",""
"47098","47098","McKenzie St/Curdie St","-38.32754660","143.06749437","","","0","Level 0",""
"47099","47099","Bond St/Camperdown-Cobden Rd","-38.32042660","143.07999923","","","0","Level 0",""
"47100","47100","Bond St/Camperdown-Cobden Rd","-38.32057716","143.07992251","","","0","Level 0",""
